ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P10,Part A,oneEuro,Med → High → Low,completed,52,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,3,82.30000000000001,349.775,225,3,3.0909,1.0821,1.0821,3.0909,681.84,681.84,1003.33,658.83,517.68,180.23,523.57,200.94,517.68,180.23,508.67,164.17,1,8148.4,603860.90,603877.70,603877.70,604959.80,604797.10,604959.80,606968.60
P10,Part A,oneEuro,Med → High → Low,completed,53,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,4,82.30000000000001,349.775,90,4,3.7638,1.7799,1.7633,3.7638,642.42,642.42,508.67,164.17,773.05,749.67,724.84,736.38,773.05,749.67,756.00,761.27,1,8497.7,607477.80,607479.00,607479.00,609258.90,608708.90,609242.30,611242.80
P10,Part A,oneEuro,Med → High → Low,completed,54,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,5,82.30000000000001,349.775,270,5,3.6679,1.6669,1.6994,3.7004,684.83,684.83,756.00,761.27,767.69,76.54,760.66,101.02,767.69,76.54,756.00,61.73,0,19832.4,611758.70,611759.30,611791.80,613458.70,613458.70,613458.70,615459.70
P10,Part A,oneEuro,Med → High → Low,completed,55,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,6,82.30000000000001,349.775,135,6,2.6641,0.6630,0.6656,2.6667,643.93,643.93,756.00,61.73,507.72,655.86,536.87,630.54,507.72,655.86,508.67,658.83,0,15073.9,615975.30,615975.90,615978.50,616641.50,616641.50,616641.50,618642.60
P10,Part A,oneEuro,Med → High → Low,completed,56,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,0,7,82.30000000000001,349.775,315,7,2.7140,0.7049,0.7048,2.7140,708.97,708.97,508.67,658.83,1018.58,166.25,999.12,204.70,1018.58,166.25,1003.33,164.17,0,7295.3,619151.00,619153.50,619153.50,619858.40,619858.30,619858.30,621867.50
P10,Part A,oneEuro,Med → High → Low,completed,57,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,0,49.379999999999995,366.23499999999996,0,0,2.7250,0.7162,0.7162,2.7250,370.70,370.70,756.00,411.50,1126.66,406.01,1109.27,391.91,1126.66,406.01,1122.23,411.50,0,7435.7,627284.20,627501.40,627501.40,628217.60,628217.60,628217.60,630226.40
P10,Part A,oneEuro,Med → High → Low,completed,58,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,1,49.379999999999995,366.23499999999996,180,1,2.3066,0.3051,0.3405,2.3420,733.94,733.94,1122.23,411.50,388.32,405.09,410.30,405.98,388.32,405.09,389.77,411.50,0,12886.8,630742.50,630742.50,630777.90,631083.00,631083.00,631083.00,633084.50
P10,Part A,oneEuro,Med → High → Low,completed,59,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,2,49.379999999999995,366.23499999999996,45,2,2.4976,0.4887,0.4887,2.4976,674.82,674.82,389.77,411.50,1017.21,659.89,1007.49,649.45,1017.21,659.89,1014.97,670.47,0,11088.0,633592.00,633594.60,633594.60,634083.30,634083.30,634083.30,636092.20
P10,Part A,oneEuro,Med → High → Low,completed,60,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,3,49.379999999999995,366.23499999999996,225,3,3.3905,1.3900,1.4079,3.4084,721.38,721.38,1014.97,670.47,504.00,161.25,475.36,160.04,504.00,161.25,497.03,152.53,2,6459.5,636609.10,636609.10,636627.00,638017.00,637324.10,638017.00,640017.50
P10,Part A,oneEuro,Med → High → Low,completed,61,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,4,49.379999999999995,366.23499999999996,90,4,3.4489,1.4468,1.4468,3.4489,665.36,665.36,497.03,152.53,771.20,758.78,761.61,754.11,771.20,758.78,756.00,777.73,0,8509.0,640525.10,640526.50,640526.50,641973.30,641973.30,641973.30,643975.40
P10,Part A,oneEuro,Med → High → Low,completed,62,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,5,49.379999999999995,366.23499999999996,270,5,4.5644,2.5639,2.6869,4.6874,722.05,722.05,756.00,777.73,766.19,55.76,771.61,62.27,766.19,55.76,756.00,45.27,1,11378.0,644492.50,644492.50,644615.50,647179.40,646450.60,647179.40,649179.90
P10,Part A,oneEuro,Med → High → Low,completed,63,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,6,49.379999999999995,366.23499999999996,135,6,6.8484,4.8396,4.8409,6.8497,660.84,660.84,756.00,45.27,492.83,651.44,514.85,687.08,492.83,651.44,497.03,670.47,3,11032.7,649697.50,649697.60,649698.90,654538.50,650420.80,654538.50,656547.30
P10,Part A,oneEuro,Med → High → Low,completed,64,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",1,exponential,interp,14.2740,156.73,1,7,49.379999999999995,366.23499999999996,315,7,3.6328,1.6316,1.6336,3.6348,729.18,729.18,497.03,670.47,1015.97,158.21,1037.33,162.52,1015.97,158.21,1014.97,152.53,1,9335.0,657061.50,657061.60,657063.60,658695.20,657579.40,658695.20,660696.40
P10,Part A,oneEuro,Med → High → Low,completed,65,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,0,82.30000000000001,349.775,0,0,3.6013,1.5991,1.5991,3.6013,339.02,339.02,756.00,411.50,1095.01,413.86,1145.56,418.40,1095.01,413.86,1105.78,411.50,1,645.7,672592.10,673158.10,673158.10,674757.20,673598.80,674757.20,676759.40
P10,Part A,oneEuro,Med → High → Low,completed,66,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,1,82.30000000000001,349.775,180,1,2.7632,0.7547,0.7585,2.7670,704.42,704.42,1105.78,411.50,401.37,408.17,445.13,404.29,401.37,408.17,406.23,411.50,0,1242.3,677275.30,677275.30,677279.10,678033.80,678033.80,678033.80,680042.30
P10,Part A,oneEuro,Med → High → Low,completed,67,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,2,82.30000000000001,349.775,45,2,3.0098,0.9996,0.9996,3.0098,633.73,633.73,406.23,411.50,1003.34,623.79,1026.59,625.05,1003.34,623.79,1003.33,658.83,0,895.8,680562.00,680562.00,680562.00,681561.60,681561.60,681561.60,683571.80
P10,Part A,oneEuro,Med → High → Low,completed,68,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,3,82.30000000000001,349.775,225,3,3.7718,1.7639,1.7639,3.7718,680.86,680.86,1003.33,658.83,524.66,174.63,544.59,184.08,524.66,174.63,508.67,164.17,0,1128.6,684082.40,684082.50,684082.50,685846.40,685846.40,685846.40,687854.30
P10,Part A,oneEuro,Med → High → Low,completed,69,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,4,82.30000000000001,349.775,90,4,2.9332,0.9297,0.9324,2.9363,651.12,651.12,508.67,164.17,752.34,767.97,762.98,723.66,752.34,767.97,756.00,761.27,0,878.1,688369.70,688369.70,688372.80,689302.50,689302.10,689302.10,691306.00
P10,Part A,oneEuro,Med → High → Low,completed,70,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,5,82.30000000000001,349.775,270,5,4.7026,2.6920,2.6920,4.7026,674.57,674.57,756.00,761.27,758.16,86.71,755.96,102.56,758.16,86.71,756.00,61.73,2,2254.3,691845.50,692435.60,692435.60,695127.60,692961.00,695127.60,697138.20
P10,Part A,oneEuro,Med → High → Low,completed,71,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,6,82.30000000000001,349.775,135,6,5.5913,3.5805,3.5805,5.5913,638.73,638.73,756.00,61.73,514.79,653.15,480.07,629.79,514.79,653.15,508.67,658.83,1,1044.5,697641.10,697655.10,697655.10,701235.60,699052.00,701235.60,703246.40
P10,Part A,oneEuro,Med → High → Low,completed,72,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,0,7,82.30000000000001,349.775,315,7,5.6194,3.6092,3.6092,5.6194,698.53,698.53,508.67,658.83,998.12,160.44,1010.12,204.20,998.12,160.44,1003.33,164.17,2,1321.3,703755.40,703835.80,703835.80,707445.00,704378.20,707445.00,709455.20
P10,Part A,oneEuro,Med → High → Low,completed,73,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,0,49.379999999999995,366.23499999999996,0,0,3.8254,1.8240,1.8240,3.8254,350.57,350.57,756.00,411.50,1106.51,405.28,1146.29,410.47,1106.51,405.28,1122.23,411.50,1,763.2,715346.10,715679.20,715679.20,717503.20,716152.80,717503.20,719504.60
P10,Part A,oneEuro,Med → High → Low,completed,74,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,1,49.379999999999995,366.23499999999996,180,1,6.7716,4.7700,4.7700,6.7716,737.12,737.12,1122.23,411.50,385.21,399.68,409.06,426.48,385.21,399.68,389.77,411.50,3,1800.5,720020.60,720020.70,720020.70,724790.70,720461.90,724790.70,726792.30
P10,Part A,oneEuro,Med → High → Low,completed,75,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,2,49.379999999999995,366.23499999999996,45,2,3.6309,1.6297,1.6336,3.6348,683.50,683.50,389.77,411.50,1021.07,673.47,1024.81,647.85,1021.07,673.47,1014.97,670.47,0,1379.5,727307.30,727307.40,727311.30,728941.00,728941.00,728941.00,730942.20
P10,Part A,oneEuro,Med → High → Low,completed,76,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,3,49.379999999999995,366.23499999999996,225,3,4.2758,2.2753,2.2791,4.2796,725.49,725.49,1014.97,670.47,499.51,159.93,472.75,153.78,499.51,159.93,497.03,152.53,0,2566.4,731457.80,731457.80,731461.60,733736.90,733736.90,733736.90,735737.40
P10,Part A,oneEuro,Med → High → Low,completed,77,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,4,49.379999999999995,366.23499999999996,90,4,6.1460,4.1440,4.1473,6.1493,678.45,678.45,497.03,152.53,778.65,769.77,780.50,776.40,778.65,769.77,756.00,777.73,1,1307.0,736245.80,736247.10,736250.40,740394.40,737210.30,740394.40,742396.40
P10,Part A,oneEuro,Med → High → Low,completed,78,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,5,49.379999999999995,366.23499999999996,270,5,4.5176,2.5157,2.5176,4.5195,718.49,718.49,756.00,777.73,739.18,59.44,780.18,46.76,739.18,59.44,756.00,45.27,1,796.1,742913.00,742913.00,742914.90,745430.60,744160.20,745430.60,747432.50
P10,Part A,oneEuro,Med → High → Low,completed,79,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,6,49.379999999999995,366.23499999999996,135,6,5.8385,3.8376,3.8666,5.8675,680.47,680.47,756.00,45.27,503.10,677.00,509.64,691.68,503.10,677.00,497.03,670.47,1,1407.5,747946.00,747985.80,748014.80,751852.40,750219.40,751852.40,753853.30
P10,Part A,oneEuro,Med → High → Low,completed,80,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",0,oneEuro,interp,1.6273,1368.06,1,7,49.379999999999995,366.23499999999996,315,7,2.9248,0.9239,0.9239,2.9248,738.12,738.12,497.03,670.47,1025.63,155.29,1035.44,164.94,1025.63,155.29,1014.97,152.53,0,1942.3,754370.70,754370.80,754370.80,755294.70,755294.70,755294.70,757295.60
P10,Part A,oneEuro,Med → High → Low,completed,81,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,0,82.30000000000001,349.775,0,0,3.4890,1.4877,1.4916,3.4929,365.68,365.68,756.00,411.50,1121.68,413.25,1064.71,409.41,1121.68,413.25,1105.78,411.50,0,3118.1,770845.70,771427.50,771431.40,772919.10,772919.10,772919.10,774920.40
P10,Part A,oneEuro,Med → High → Low,completed,82,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,1,82.30000000000001,349.775,180,1,3.6209,1.6198,1.6413,3.6424,731.00,731.00,1105.78,411.50,374.88,423.94,445.81,414.40,374.88,423.94,406.23,411.50,0,7463.0,775436.40,775436.50,775458.00,777077.80,777077.80,777077.80,779078.90
P10,Part A,oneEuro,Med → High → Low,completed,83,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,2,82.30000000000001,349.775,45,2,5.2561,3.2538,3.2793,5.2816,658.90,658.90,406.23,411.50,1010.28,674.69,1036.50,683.09,1010.28,674.69,1003.33,658.83,1,4399.5,779588.70,779588.80,779614.30,782868.10,781478.50,782868.10,784870.40
P10,Part A,oneEuro,Med → High → Low,completed,84,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,3,82.30000000000001,349.775,225,3,4.1227,2.1220,2.1721,4.1728,676.55,676.55,1003.33,658.83,534.53,171.04,545.54,181.43,534.53,171.04,508.67,164.17,0,5981.1,785395.40,785422.50,785472.60,787594.60,787594.60,787594.60,789595.30
P10,Part A,oneEuro,Med → High → Low,completed,85,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,4,82.30000000000001,349.775,90,4,3.6499,1.6479,1.6925,3.6945,671.90,671.90,508.67,164.17,772.38,782.16,777.48,726.25,772.38,782.16,756.00,761.27,0,5576.4,790109.10,790109.20,790153.80,791801.70,791801.70,791801.70,793803.70
P10,Part A,oneEuro,Med → High → Low,completed,86,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,5,82.30000000000001,349.775,270,5,4.2559,2.2464,2.2500,4.2597,693.95,693.95,756.00,761.27,772.99,67.54,781.82,93.72,772.99,67.54,756.00,61.73,0,6099.0,794319.10,794502.60,794506.40,796752.80,796752.60,796752.60,798762.30
P10,Part A,oneEuro,Med → High → Low,completed,87,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,6,82.30000000000001,349.775,135,6,4.0811,2.0713,2.1286,4.1384,660.22,660.22,756.00,61.73,512.28,675.31,542.45,637.84,512.28,675.31,508.67,658.83,0,5112.4,799271.50,799274.00,799331.30,801402.60,801402.60,801402.60,803412.40
P10,Part A,oneEuro,Med → High → Low,completed,88,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,0,7,82.30000000000001,349.775,315,7,4.1590,2.1461,2.1470,4.1603,673.90,673.90,508.67,658.83,1002.57,200.35,1028.25,196.13,1002.57,200.35,1003.33,164.17,0,6372.4,803922.30,803922.40,803923.70,806069.80,806069.40,806069.40,808082.70
P10,Part A,oneEuro,Med → High → Low,completed,89,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,0,49.379999999999995,366.23499999999996,0,0,5.2544,3.2529,3.2808,5.2823,381.44,381.44,756.00,411.50,1136.95,430.96,1141.44,426.88,1136.95,430.96,1122.23,411.50,1,4574.0,813757.60,813992.10,814020.00,817272.90,815906.70,817272.90,819274.40
P10,Part A,oneEuro,Med → High → Low,completed,90,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,1,49.379999999999995,366.23499999999996,180,1,5.5185,3.5180,3.5671,5.5676,722.87,722.87,1122.23,411.50,399.60,393.22,410.26,424.25,399.60,393.22,389.77,411.50,1,7696.7,819790.40,819790.40,819839.50,823357.50,821448.70,823357.50,825358.00
P10,Part A,oneEuro,Med → High → Low,completed,91,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,2,49.379999999999995,366.23499999999996,45,2,6.3339,4.3318,4.3469,6.3490,672.15,672.15,389.77,411.50,1010.06,670.39,1039.40,672.49,1010.06,670.39,1014.97,670.47,1,6306.7,825875.00,825875.20,825890.30,830222.10,827998.30,830222.10,832224.20
P10,Part A,oneEuro,Med → High → Low,completed,92,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,3,49.379999999999995,366.23499999999996,225,3,3.7436,1.7417,1.8206,3.8225,735.53,735.53,1014.97,670.47,507.70,137.84,521.14,147.23,507.70,137.84,497.03,152.53,0,8383.9,832733.50,832734.80,832813.70,834555.40,834555.40,834555.40,836557.30
P10,Part A,oneEuro,Med → High → Low,completed,93,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,4,49.379999999999995,366.23499999999996,90,4,4.6387,2.6292,2.6318,4.6413,691.19,691.19,497.03,152.53,776.80,784.57,758.90,754.85,776.80,784.57,756.00,777.73,0,2707.9,837073.90,837073.90,837076.50,839705.70,839705.70,839705.70,841715.20
P10,Part A,oneEuro,Med → High → Low,completed,94,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,5,49.379999999999995,366.23499999999996,270,5,4.0269,2.0266,2.1268,4.1271,737.90,737.90,756.00,777.73,768.76,39.95,761.39,69.04,768.76,39.95,756.00,45.27,0,6901.7,842230.70,842230.80,842331.00,844357.60,844357.60,844357.60,846357.90
P10,Part A,oneEuro,Med → High → Low,completed,95,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,6,49.379999999999995,366.23499999999996,135,6,5.0985,3.0894,3.1221,5.1312,677.02,677.02,756.00,45.27,505.80,674.35,510.43,650.04,505.80,674.35,497.03,670.47,0,5549.7,846867.80,846867.90,846900.60,849990.00,849990.00,849990.00,851999.10
P10,Part A,oneEuro,Med → High → Low,completed,96,1,1.627266494627252,0.1977,"Low SD (~1.6) - Interpolated",1,exponential,interp,1.6273,2252.36,1,7,49.379999999999995,366.23499999999996,315,7,5.5097,3.4997,3.5489,5.5589,720.79,720.79,497.03,670.47,1012.26,166.41,1034.09,137.14,1012.26,166.41,1014.97,152.53,1,7822.9,852515.30,852515.40,852564.60,856064.30,854906.90,856064.30,858074.30
